0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
1609,14.63726003,0,0,0,1.52997511,7.4902,3.931964076,0,3.33988,0.592084076,FullServiceRestaurant,Normal
1610,14.65814416,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
1611,14.67117179,0,0,0,1.52997511,7.4902,3.931935503,0,3.33988,0.592055503,FullServiceRestaurant,Normal
1612,14.82287207,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
1613,22.17785173,3.586220833,0.00473832,0,4.58992533,8.1892,128.4951691,119.5534076,8.3497,0.592061431,FullServiceRestaurant,Normal
1614,38.13474611,3.586220833,0.007324497,0,9.179850659,19.4245,138.1159305,116.2226264,16.6994,5.193904129,FullServiceRestaurant,Normal
1615,44.54606235,3.586220833,0.011347822,0,9.179850659,26.9147,154.7757201,107.5208762,25.0491,22.20574391,FullServiceRestaurant,Normal
1616,41.37644385,3.586220833,0.002346714,0,9.179850659,26.9147,160.0938852,106.8607322,33.3988,19.83435299,FullServiceRestaurant,Normal
1617,33.88915896,3.586220833,0,0,9.179850659,19.4245,146.33733,105.0082928,25.0491,16.27993719,FullServiceRestaurant,Normal
1618,41.38059403,3.586220833,0.004237334,0,9.179850659,26.9147,163.4752689,107.2130356,41.7485,14.51373327,FullServiceRestaurant,Normal
1619,42.15250871,3.586220833,0,0,9.179850659,26.9147,157.0974078,98.486204,41.7485,16.86270383,FullServiceRestaurant,Normal
1620,41.4345126,3.586220833,0,0,9.179850659,26.9147,143.0943283,86.83267227,41.7485,14.51315602,FullServiceRestaurant,Normal
1621,33.91106868,3.586220833,0,0,9.179850659,19.4245,132.1601643,86.00821514,33.3988,12.75314915,FullServiceRestaurant,Normal
1622,33.9091138,3.586220833,0,0,9.179850659,19.4245,125.7038451,89.65748149,25.0491,10.99726359,FullServiceRestaurant,Normal
1623,33.89427815,3.586220833,0,0,9.179850659,19.4245,136.0188444,91.623206,33.3988,10.99683836,FullServiceRestaurant,Normal
1624,41.32701671,3.586220833,0.006632713,0,9.179850659,26.9147,148.2494541,87.15335889,50.0982,10.99789521,FullServiceRestaurant,Normal
1625,41.33653653,3.586220833,0.001151441,0,9.179850659,26.9147,145.6890285,81.0767981,50.0982,14.51403035,FullServiceRestaurant,Normal
1626,43.46234658,3.586220833,0.001283975,0,9.179850659,26.9147,146.6474435,76.13099429,50.0982,20.4182492,FullServiceRestaurant,Normal
1627,38.22104912,3.586220833,0,0,9.179850659,19.4245,134.746385,79.72798549,33.3988,21.61959947,FullServiceRestaurant,Normal
1628,38.20136392,3.586220833,0,0,9.179850659,19.4245,133.6113302,82.16116303,33.3988,18.05136713,FullServiceRestaurant,Normal
1629,38.12909289,3.586220833,0,0,9.179850659,19.4245,136.6803325,91.2149931,25.0491,20.41623937,FullServiceRestaurant,Normal
1630,38.01829879,3.586220833,0,0,9.179850659,19.4245,128.6869063,95.70987286,16.6994,16.27763342,FullServiceRestaurant,Normal
1631,38.82671207,3.586220833,0,0,9.179850659,19.4245,118.1587955,100.5614749,8.3497,9.247620649,FullServiceRestaurant,Normal
1632,17.89898658,1.594772303,0.000862189,0,4.014190999,10.13684875,60.81803424,40.94091707,13.55268648,6.324430683,FullServiceRestaurant,Theft4
1633,7.103461042,0.618537226,0.0003516,0,1.59627195,4.061162683,23.74695993,15.73728116,5.497153376,2.51252539,FullServiceRestaurant,Theft4
1634,3.452106567,0.306140685,0.000174022,0,0.783405846,1.977449883,11.73877134,7.789057525,2.706243936,1.243469882,FullServiceRestaurant,Theft4
1635,4.25291036,0.384227475,0.00021841,0,0.974908044,2.441103925,14.71157867,9.775799329,3.378359174,1.557420168,FullServiceRestaurant,Theft4
1636,5.466872755,0.503293607,0.000286091,0,1.266177864,3.144500096,19.24666566,12.80516784,4.401598997,2.039898821,FullServiceRestaurant,Theft4
1637,19.39257894,1.821274447,0.001035283,0,4.542985123,11.18836649,69.54804114,46.33821028,15.8430967,7.366734161,FullServiceRestaurant,Theft4
1638,20.74072506,1.908099568,0.001009127,0,4.878661333,12.10023425,73.18961519,47.85248292,17.22310462,8.11402764,FullServiceRestaurant,Theft4
1639,9.960367781,0.915567892,0.000410013,0,2.340797806,5.8506852,35.16604699,22.67031228,8.474883736,4.020850975,FullServiceRestaurant,Theft4
1640,9.962071266,0.921515517,0.000305462,0,2.355847608,5.832386152,35.20557276,22.59655748,8.644669842,3.964345441,FullServiceRestaurant,Theft4
1641,17.92198752,1.664226283,0.000526977,0,4.254271878,10.42128168,63.04902193,40.40344397,15.6184357,7.02714226,FullServiceRestaurant,Theft4
1642,8.154611105,0.751807024,0.000252091,0,1.921696045,4.745235154,28.37408617,18.05174732,7.161908643,3.160430208,FullServiceRestaurant,Theft4
1643,6.626610517,0.613355691,0.000173136,0,1.567661677,3.826115948,22.86783303,14.52068696,5.76278507,2.584360994,FullServiceRestaurant,Theft4
1644,19.09211663,1.777340961,0.000534392,0,4.542215562,10.94032662,65.55305365,41.66309072,16.43891678,7.451046153,FullServiceRestaurant,Theft4
1645,12.02710175,1.125366299,0.00036116,0,2.875700057,6.824805607,41.24425317,26.28812241,10.22731913,4.72881163,FullServiceRestaurant,Theft4
1646,8.640891304,0.801992117,0.000275562,0,2.049117342,4.900412771,29.34629759,18.67311641,7.275744921,3.397436257,FullServiceRestaurant,Theft4
1647,4.378233535,0.40267526,0.000148699,0,1.028706984,2.481349236,14.78440925,9.327452068,3.715923612,1.741033567,FullServiceRestaurant,Theft4
1648,10.14936179,0.923788813,0.000368442,0,2.359610796,5.747680364,33.89115406,21.28553125,8.518520763,4.087102051,FullServiceRestaurant,Theft4
1649,9.54610674,0.872510724,0.000202443,0,2.228225446,5.333350407,31.76319759,20.10906623,7.693071498,3.961059854,FullServiceRestaurant,Theft4
1650,11.97915967,1.100237539,0.000245833,0,2.809200917,6.586008719,39.76106544,25.53153995,9.185296473,5.044229011,FullServiceRestaurant,Theft4
1651,9.920862997,0.921300077,0.000193074,0,2.35174531,5.379017049,32.99922927,21.67134956,7.188645205,4.139234501,FullServiceRestaurant,Theft4
1652,5.479780961,0.508132227,0.00011763,0,1.296698996,2.989175463,18.18675794,12.10962003,3.884506985,2.192630922,FullServiceRestaurant,Theft4
1653,3.066730345,0.283858692,0.0000733,0,0.724120365,1.685062722,10.17623108,6.859285913,2.115562858,1.201382314,FullServiceRestaurant,Theft4
1654,1.9178639,0.177096074,0.0000516,0,0.451570487,1.063127474,6.357231516,4.306715384,1.330532118,0.719984013,FullServiceRestaurant,Theft4
1655,2.767534735,0.254769105,0.0000851,0,0.649256732,1.551301002,9.248073388,6.209365661,2.020691547,1.01801618,FullServiceRestaurant,Theft4
1656,22.06969426,3.586220833,0,0,4.58992533,8.1892,108.1177033,97.27296565,3.33988,7.504857635,FullServiceRestaurant,Normal
1657,14.63850586,0,0,0,1.52997511,7.4902,3.931967704,0,3.33988,0.592087704,FullServiceRestaurant,Normal
1658,14.659847,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
1659,14.67289813,0,0,0,1.52997511,7.4902,3.931932234,0,3.33988,0.592052234,FullServiceRestaurant,Normal
1660,14.8242803,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
1661,22.18322388,3.586220833,0.008457417,0,4.58992533,8.1892,112.588349,103.6465908,8.3497,0.592058168,FullServiceRestaurant,Normal
1662,38.13876604,3.586220833,0.007806243,0,9.179850659,19.4245,120.2728686,98.38027138,16.6994,5.193197236,FullServiceRestaurant,Normal
1663,43.48341656,3.586220833,0.007827296,0,9.179850659,26.9147,117.430699,86.61313768,25.0491,5.768461311,FullServiceRestaurant,Normal
1664,41.37048688,3.586220833,0,0,9.179850659,26.9147,125.9143231,86.74705364,33.3988,5.768469507,FullServiceRestaurant,Normal
1665,33.89066534,3.586220833,0.00124045,0,9.179850659,19.4245,130.3103727,87.20763964,25.0491,18.0536331,FullServiceRestaurant,Normal
1666,41.38463341,3.586220833,0.002877517,0,9.179850659,26.9147,143.3539007,84.74254356,41.7485,16.86285709,FullServiceRestaurant,Normal
1667,42.15647759,3.586220833,0,0,9.179850659,26.9147,135.5969887,75.79339043,41.7485,18.05509827,FullServiceRestaurant,Normal
1668,41.43572622,3.586220833,0,0,9.179850659,26.9147,131.1908853,71.38759482,41.7485,18.05479049,FullServiceRestaurant,Normal
1669,33.90972777,3.586220833,0,0,9.179850659,19.4245,118.0949199,68.41434853,33.3988,16.28177138,FullServiceRestaurant,Normal
1670,33.91455595,3.586220833,0,0,9.179850659,19.4245,108.273051,68.1300191,25.0491,15.09393188,FullServiceRestaurant,Normal
1671,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1672,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1673,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1674,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1675,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1676,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1677,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1678,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1679,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1680,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1681,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1682,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1683,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1684,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1685,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1686,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
1687,43.48500091,3.586220833,0.002112891,0,9.179850659,26.9147,148.340163,109.7485958,33.3988,5.192767136,FullServiceRestaurant,Normal
1688,33.88163889,3.586220833,0,0,9.179850659,19.4245,143.4354297,112.6179107,25.0491,5.768418934,FullServiceRestaurant,Normal
1689,41.3793532,3.586220833,0.003537758,0,9.179850659,26.9147,166.7277431,106.9259176,41.7485,18.05332548,FullServiceRestaurant,Normal
1690,42.1545764,3.586220833,0,0,9.179850659,26.9147,159.6983744,99.31367531,41.7485,18.63619912,FullServiceRestaurant,Normal
1691,41.43293211,3.586220833,0,0,9.179850659,26.9147,148.0324919,91.77002416,41.7485,14.51396777,FullServiceRestaurant,Normal
1692,33.90562715,3.586220833,0,0,9.179850659,19.4245,138.2757393,90.36365557,33.3988,14.51328372,FullServiceRestaurant,Normal
1693,33.90553019,3.586220833,0,0,9.179850659,19.4245,128.2985822,92.25163403,25.0491,10.99784813,FullServiceRestaurant,Normal
1694,33.89230138,3.586220833,0,0,9.179850659,19.4245,136.7769032,92.38074473,33.3988,10.99735846,FullServiceRestaurant,Normal
1695,41.32309285,3.586220833,0.008115558,0,9.179850659,26.9147,148.6397858,87.54519717,50.0982,10.99638862,FullServiceRestaurant,Normal
1696,41.32900196,3.586220833,0.002453981,0,9.179850659,26.9147,148.2644759,83.07181116,50.0982,15.09446471,FullServiceRestaurant,Normal
1697,41.33453348,3.586220833,0,0,9.179850659,26.9147,147.4627058,79.30980724,50.0982,18.05469858,FullServiceRestaurant,Normal
1698,36.09589775,3.586220833,0,0,9.179850659,19.4245,130.8784508,79.42600639,33.3988,18.05364442,FullServiceRestaurant,Normal
1699,38.19522892,3.586220833,0,0,9.179850659,19.4245,126.229279,78.31543536,33.3988,14.51504364,FullServiceRestaurant,Normal
1700,38.12461116,3.586220833,0,0,9.179850659,19.4245,129.4723486,85.78628589,25.0491,18.63696276,FullServiceRestaurant,Normal
1701,38.01660312,3.586220833,0,0,9.179850659,19.4245,120.5535268,89.34252429,16.6994,14.51160253,FullServiceRestaurant,Normal
1702,38.82681407,3.586220833,0,0,9.179850659,19.4245,105.5115721,89.65713813,8.3497,7.50473399,FullServiceRestaurant,Normal
1703,22.06885411,3.586220833,0,0,4.58992533,8.1892,112.9752183,100.3883554,3.33988,9.246982889,FullServiceRestaurant,Normal
1704,2.521825379,0.240251572,0.0000937,0,0.588928055,1.422709281,8.886741014,5.931631853,1.981074437,0.974034724,FullServiceRestaurant,Theft4
1705,3.514256364,0.336377185,0.00012791,0,0.823006651,1.981678407,12.43164183,8.298051523,2.767750338,1.365839964,FullServiceRestaurant,Theft4
1706,2.343755056,0.225136872,0.0000833,0,0.55008784,1.320846227,8.313831463,5.549183657,1.849056626,0.91559118,FullServiceRestaurant,Theft4
1707,5.237596267,0.504755993,0.000179762,0,1.23187978,2.948815346,18.62142085,12.42682958,4.137083688,2.057507583,FullServiceRestaurant,Theft4
1708,5.964065631,0.575788058,0.000197162,0,1.404544196,3.354127307,21.22352405,14.15942428,4.711700679,2.352399096,FullServiceRestaurant,Theft4
1709,4.709516948,0.454965568,0.000146885,0,1.109953019,2.643898891,16.75161668,11.16999291,3.716464562,1.865159214,FullServiceRestaurant,Theft4
1710,2.357882634,0.227978026,0.0000723,0,0.55580751,1.32243634,8.38916393,5.595748797,1.859060012,0.934355121,FullServiceRestaurant,Theft4
1711,2.438790485,0.236189273,0.0000734,0,0.575116383,1.364754492,8.679596824,5.79709956,1.916775205,0.965722058,FullServiceRestaurant,Theft4
1712,1.983902133,0.192271453,0.0000598,0,0.467816181,1.10858235,7.059996108,4.719800394,1.554629742,0.785565971,FullServiceRestaurant,Theft4
1713,3.43038864,0.332700104,0.000103177,0,0.808464582,1.912443985,12.20339312,8.171473353,2.672831697,1.359088067,FullServiceRestaurant,Theft4
1714,2.481083033,0.240731227,0.0000745,0,0.584708797,1.381908952,8.826521462,5.914607138,1.928389703,0.98352462,FullServiceRestaurant,Theft4
1715,0.833396018,0.080938359,0.0000252,0,0.196309983,0.463014209,2.965691391,1.991930734,0.642935186,0.330825471,FullServiceRestaurant,Theft4
1716,4.827766084,0.468980678,0.000145829,0,1.136500683,2.678710128,17.18195088,11.55574049,3.70803423,1.91817616,FullServiceRestaurant,Theft4
1717,3.630879802,0.352640394,0.000109157,0,0.853521689,2.011994181,12.91871778,8.702745445,2.772026048,1.443946289,FullServiceRestaurant,Theft4
1718,1.246187377,0.121068675,0.0000369,0,0.292564498,0.689224534,4.433684452,2.993706706,0.943826923,0.496150822,FullServiceRestaurant,Theft4
1719,2.953606058,0.287262901,0.000085,0,0.693094425,1.629898123,10.50877992,7.119401395,2.213069341,1.176309185,FullServiceRestaurant,Theft4
1720,2.815362815,0.274198774,0.0000787,0,0.660984453,1.551124565,10.02272431,6.807645153,2.09471291,1.120366245,FullServiceRestaurant,Theft4
1721,2.631632313,0.256630619,0.0000747,0,0.618029623,1.448676268,9.376197575,6.387264927,1.947019347,1.041913301,FullServiceRestaurant,Theft4
1722,1.813901974,0.176926086,0.0000528,0,0.425891911,0.999426987,6.465388836,4.409088146,1.342608396,0.713692295,FullServiceRestaurant,Theft4
1723,0.565911346,0.055130726,0.0000172,0,0.132716128,0.313104076,2.017054711,1.373033078,0.423040975,0.220980658,FullServiceRestaurant,Theft4
1724,1.750858626,0.170477994,0.0000546,0,0.410615283,0.971686093,6.241733863,4.23754284,1.321111386,0.683079636,FullServiceRestaurant,Theft4
1725,1.14128721,0.1110845,0.0000359,0,0.267682226,0.63409847,4.068488247,2.757778165,0.865306843,0.445403239,FullServiceRestaurant,Theft4
1726,1.872145594,0.182140289,0.0000591,0,0.439174187,1.040979331,6.674309789,4.51755725,1.425163348,0.731589191,FullServiceRestaurant,Theft4
1727,1.282241096,0.12443709,0.0000407,0,0.301150073,0.714796227,4.569215243,3.075584172,0.988817163,0.504813908,FullServiceRestaurant,Theft4
1728,4.553501553,0,0,0,0.475834988,2.329514514,1.222874542,0,1.038730466,0.184144076,FullServiceRestaurant,Theft1
1729,4.560405768,0,0,0,0.475834988,2.329514514,1.044950632,0,1.038730466,0.006220166,FullServiceRestaurant,Theft1
1730,4.563962077,0,0,0,0.475834988,2.329514514,1.222865659,0,1.038730466,0.184135193,FullServiceRestaurant,Theft1
1731,4.770818456,0,0,0,0.475834988,2.329514514,1.044950632,0,1.038730466,0.006220166,FullServiceRestaurant,Theft1
1732,7.05761972,1.115344514,0.001494225,0,1.427504963,2.546909329,39.78630401,37.00534081,2.596826164,0.184137035,FullServiceRestaurant,Theft1
1733,11.93154994,1.115344514,0.002274043,0,2.855009926,6.0411811,42.27163276,35.46262359,5.193652328,1.615356844,FullServiceRestaurant,Theft1
1734,14.18458548,1.115344514,0.00362157,0,2.855009926,8.370695613,46.57466313,31.8779737,7.790478493,6.906210945,FullServiceRestaurant,Theft1
1735,13.19992346,1.115344514,0.000866446,0,2.855009926,8.370695613,45.40157375,28.84560578,10.38730466,6.168663311,FullServiceRestaurant,Theft1
1736,10.54326231,1.115344514,0,0,2.855009926,6.0411811,40.61375245,27.75988244,7.790478493,5.063391525,FullServiceRestaurant,Theft1
1737,12.87272041,1.115344514,0.000868197,0,2.855009926,8.370695613,45.47654044,27.97842229,12.98413082,4.513987334,FullServiceRestaurant,Theft1
1738,13.11256286,1.115344514,0,0,2.855009926,8.370695613,42.94875476,24.72037389,12.98413082,5.244250052,FullServiceRestaurant,Theft1
1739,12.88901812,1.115344514,0,0,2.855009926,8.370695613,39.10753247,21.60973289,12.98413082,4.513668761,FullServiceRestaurant,Theft1
1740,10.54937331,1.115344514,0,0,2.855009926,6.0411811,36.43933583,22.08522044,10.38730466,3.966810731,FullServiceRestaurant,Theft1
1741,10.54842647,1.115344514,0,0,2.855009926,6.0411811,35.7737057,24.56280843,7.790478493,3.420418774,FullServiceRestaurant,Theft1
1742,10.54377015,1.115344514,0,0,2.855009926,6.0411811,39.79198258,25.98411576,10.38730466,3.420562163,FullServiceRestaurant,Theft1
1743,12.85366341,1.115344514,0.001534949,0,2.855009926,8.370695613,44.71150058,25.71034294,15.58095699,3.420200647,FullServiceRestaurant,Theft1
1744,12.85708402,1.115344514,0,0,2.855009926,8.370695613,44.07414321,23.9790029,15.58095699,4.51418333,FullServiceRestaurant,Theft1
1745,12.86026952,1.115344514,0.000259989,0,2.855009926,8.370695613,43.59030319,21.65927874,15.58095699,6.350067462,FullServiceRestaurant,Theft1
1746,10.85651,1.115344514,0,0,2.855009926,6.0411811,39.16766121,22.05597397,10.38730466,6.72438258,FullServiceRestaurant,Theft1
1747,11.84167344,1.115344514,0,0,2.855009926,6.0411811,38.08839873,22.08709213,10.38730466,5.614001945,FullServiceRestaurant,Theft1
1748,11.82857798,1.115344514,0,0,2.855009926,6.0411811,38.2488272,24.10874211,7.790478493,6.349606602,FullServiceRestaurant,Theft1
1749,11.82584603,1.115344514,0,0,2.855009926,6.0411811,35.96150878,25.70538764,5.193652328,5.062468811,FullServiceRestaurant,Theft1
1750,12.07658847,1.115344514,0,0,2.855009926,6.0411811,32.98716178,27.51425453,2.596826164,2.876081086,FullServiceRestaurant,Theft1
1751,6.863824221,1.115344514,0,0,1.427504963,2.546909329,33.61865567,30.24566772,1.038730466,2.334257491,FullServiceRestaurant,Theft1
1752,4.553501553,0,0,0,0.475834988,2.329514514,1.222874542,0,1.038730466,0.184144076,FullServiceRestaurant,Theft6
1753,4.560405768,0,0,0,0.475834988,2.329514514,1.044950632,0,1.038730466,0.006220166,FullServiceRestaurant,Theft6
1754,4.563962077,0,0,0,0.475834988,2.329514514,1.222865659,0,1.038730466,0.184135193,FullServiceRestaurant,Theft6
1755,4.770818456,0,0,0,0.475834988,2.329514514,1.044950632,0,1.038730466,0.006220166,FullServiceRestaurant,Theft6
1756,7.05761972,1.115344514,0.001494225,0,1.427504963,2.546909329,39.78630401,37.00534081,2.596826164,0.184137035,FullServiceRestaurant,Theft6
1757,11.93154994,1.115344514,0.002274043,0,2.855009926,6.0411811,42.27163276,35.46262359,5.193652328,1.615356844,FullServiceRestaurant,Theft6
1758,14.18458548,1.115344514,0.00362157,0,2.855009926,8.370695613,46.57466313,31.8779737,7.790478493,6.906210945,FullServiceRestaurant,Theft6
1759,13.19992346,1.115344514,0.000866446,0,2.855009926,8.370695613,45.40157375,28.84560578,10.38730466,6.168663311,FullServiceRestaurant,Theft6
1760,10.54326231,1.115344514,0,0,2.855009926,6.0411811,40.61375245,27.75988244,7.790478493,5.063391525,FullServiceRestaurant,Theft6
1761,12.87272041,1.115344514,0.000868197,0,2.855009926,8.370695613,45.47654044,27.97842229,12.98413082,4.513987334,FullServiceRestaurant,Theft6
1762,13.11256286,1.115344514,0,0,2.855009926,8.370695613,42.94875476,24.72037389,12.98413082,5.244250052,FullServiceRestaurant,Theft6
1763,12.88901812,1.115344514,0,0,2.855009926,8.370695613,39.10753247,21.60973289,12.98413082,4.513668761,FullServiceRestaurant,Theft6
